problem_id,run_id,reference_status,generated_status,reference_objective,generated_objective,relative_error,primary_label,secondary_labels,patch_type,patch_text,workflow_status,analysis_cycles_used,patch_refinement_attempts_used,expert_final_primary_label,expert_review_confidence,ref_n_sets,ref_n_params,ref_n_vars,ref_n_objectives,ref_n_constraints_decl,gen_n_sets,gen_n_params,gen_n_vars,gen_n_objectives,gen_n_constraints_decl,diff_n_sets,diff_n_params,diff_n_vars,diff_n_objectives,diff_n_constraints_decl,human_validation
40,run_1,optimal,optimal,10.5,15,0.428571429,VAR-DOMAIN,CON-SENSE,variable,"var BargesSent {i in DEPOTS, j in PORTS} >= 0;",completed,1,1,VAR-DOMAIN,1,2,4,2,1,3,2,4,2,1,3,0,0,0,0,0,FALSE
40,run_2,optimal,optimal,10.5,15,0.428571429,VAR-DOMAIN,CON-SENSE;CON-INDEX-RANGE,variable,"var Barges {i in DEPOTS, j in PORTS} >= 0;",completed,1,1,VAR-DOMAIN,1,2,4,2,1,3,2,6,2,1,3,0,2,0,0,0,FALSE
40,run_3,optimal,optimal,10.5,10.5,0,OBJ-COEFF,DATA-DEFAULT-VALUE;CON-SENSE;CON-INDEX-RANGE,objective,"minimize Total_Cost:
sum {i in DEPOTS, j in PORTS} ( (price * distance[i,j] / 2.0) * Containers[i,j] );",completed,2,1,OBJ-COEFF,1,2,4,2,1,3,2,7,1,1,2,0,3,-1,0,-1,FALSE
40,run_4,optimal,optimal,10.5,15,0.428571429,VAR-DOMAIN,CON-SENSE,variable,"var Barges {i in DEPOTS, j in PORTS} >= 0;",completed,1,1,VAR-DOMAIN,1,2,4,2,1,3,2,6,2,1,3,0,2,0,0,0,FALSE
40,run_5,optimal,unknown,10.5,,,VAR-MISSING,VAR-DOMAIN;CON-FAMILY-MISSING;CON-COEFF,multiple,"# Remove the check statement
# check {j in PORTS}: numport[j] mod 2 = 0;

# VARIABLES
var x {i in DEPOTS, j in PORTS} integer >= 0;
var Barges {i in DEPOTS, j in PORTS} >= 0;

# CONSTRAINTS
subject to Supply_Limit {i in DEPOTS}:
  sum {j in PORTS} x[i,j] <= numdepot[i];

subject to Demand_Fulfillment {j in PORTS}:
  sum {i in DEPOTS} x[i,j] = numport[j];

subject to CapacityLink {i in DEPOTS, j in PORTS}:
  x[i,j] <= 2 * Barges[i,j];",completed,4,1,VAR-MISSING,1,2,4,2,1,3,2,4,1,1,2,0,0,-1,0,-1,FALSE
5,run_5,optimal,unknown,210,,,DATA-PARAM-MAP,,data,"In the generated data file, remove the set names from the table declarations. Change `param: LINKS: StartNode EndNode Cost Capacity :=` to `param: StartNode EndNode Cost Capacity :=` and `param: COMMODITIES: Source Destination DataRate :=` to `param: Source Destination DataRate :=`.",completed,1,1,DATA-PARAM-MAP,1,3,5,1,1,2,3,10,1,1,2,0,5,0,0,0,FALSE
52,run_1,optimal,optimal,5600,116100,19.73214286,OBJ-INDEX-RANGE,CON-FAMILY-EXTRA;DATA-DIMENSION,objective,"maximize Total_Profit:
# Total Revenue from selling all parts
(sum {p in PARTS} prices[p] * Batches[p])
# Total Labor Cost for Machine 1
- (standard_cost * Standard_Hours_M1 + overtime_cost * Overtime_Hours_M1)
# Total usage cost for all other machines
- (sum {m in OTHER_MACHINES, p in PARTS} (machine_costs[m] * time_required[m, p] * Batches[p]))
# ADDED: Missing usage cost for Machine 1 (with hardcoded cost from reference data)
- sum {p in PARTS} 160 * time_required[1,p] * Batches[p];",completed,1,1,OBJ-INDEX-RANGE,1,2,10,3,1,4,3,11,3,1,3,1,1,0,0,-1,FALSE
52,run_2,optimal,optimal,5600,116100,19.73214286,OBJ-TERM-MISSING,OBJ-INDEX-RANGE;CON-FAMILY-EXTRA;DATA-DIMENSION,constraint,"In the `Profit_Definition` constraint, replace the summation over `CONSTRAINED_MACHINES` with a summation over `MACHINES`.

- (sum {m in CONSTRAINED_MACHINES, p in PARTS} (machine_costs[m] * time_required[m,p] * Batches[p]))

should be changed to:

- (sum {m in MACHINES, p in PARTS} (machine_costs[m] * time_required[m,p] * Batches[p]))",completed,1,1,OBJ-TERM-MISSING,1,2,10,3,1,4,3,11,4,1,6,1,1,1,0,2,FALSE
52,run_3,optimal,optimal,5600,116100,19.73214286,OBJ-TERM-MISSING,OBJ-INDEX-RANGE;DATA-DIMENSION;CON-FAMILY-EXTRA,multiple,"In the model file:
1. Change `param machine_costs {INHOUSE_MACHINES} >= 0;` to `param machine_costs {MACHINES} >= 0;`.
2. In the objective `Total_Profit`, change the summation `sum {m in INHOUSE_MACHINES, p in PARTS}` to `sum {m in MACHINES, p in PARTS}`.
In the data file:
3. Add `1 160` to the `param machine_costs` definition.",completed,2,1,OBJ-TERM-MISSING,1,2,10,3,1,4,4,9,3,1,5,2,-1,0,0,1,FALSE
52,run_4,optimal,optimal,5600,116100,19.73214286,OBJ-INDEX-RANGE,OBJ-TERM-MISSING;CON-FAMILY-EXTRA;DATA-DIMENSION,constraint,"In constraint `Profit_Calculation`, remove the filter `: m != 1` from the machine cost summation term.",completed,1,1,OBJ-INDEX-RANGE,1,2,10,3,1,4,2,9,4,1,6,0,-1,1,0,2,FALSE
52,run_5,optimal,optimal,5600,116100,19.73214286,OBJ-TERM-MISSING,VAR-DOMAIN;CON-FAMILY-EXTRA,objective,"In the objective `Total_Profit`, add the missing machine cost for machine 1. A simple way is to change the existing machine cost term from `(sum {m in MACHINES: m > 1} ...)` to `(sum {m in MACHINES} ...)`.",completed,1,1,OBJ-TERM-MISSING,1,2,10,3,1,4,2,9,3,1,5,0,-1,0,0,1,FALSE
53,run_4,optimal,optimal,26.5,19,0.283018868,CON-FLOW-DIRECTION-REVERSED,DATA-DIMENSION;CON-RHS;MODEL-COMPONENT-MISMATCH,multiple,"In the data file, change `param N := 4;` to `param N := 3;`. In the model file, replace the `Flow_Conservation` constraint with: `subject to Flow_Conservation {n in STREETS, w in AVENUES}: (if w > 1 then GoWest[n, w-1] else 0) + (if n > 1 then GoNorth[n-1, w] else 0) - (if w < W then GoWest[n, w] else 0) - (if n < N then GoNorth[n, w] else 0) = (if n = N and w = W then 1 else if n = 1 and w = 1 then -1 else 0);`",completed,1,1,CON-FLOW-DIRECTION-REVERSED,1,2,6,2,1,1,2,4,2,1,1,0,-2,0,0,0,FALSE
55,run_1,optimal,optimal,7120,479080,66.28651685,VAR-INDEX-SET,,multiple,"1. Replace `var Produce {m in MACHINES, p in PARTS} >= 0;` with `var Batches {p in PARTS} >= 0;`. 2. Replace the `Total_Profit` objective with the reference model's objective formulation which uses `Batches[p]`. 3. Update all constraints to use `Batches[p]` instead of `Produce[m,p]` and `Produce[1,p]` as per the reference model.",completed,1,1,VAR-INDEX-SET,1,2,11,2,1,3,2,6,2,1,3,0,-5,0,0,0,FALSE
55,run_2,optimal,optimal,7120,479080,66.28651685,VAR-INDEX-SET,CON-RHS,multiple,"To make the generated model replicate the flawed logic of the reference model, a complete rewrite of its core logic is necessary. A minimal set of replacements would be:

# 1. Replace variable declarations:
var Batches {p in PARTS} >= 0;
var SetupFlags {p in PARTS} binary;

# 2. Replace objective function:
maximize TotalProfit:
    sum {p in PARTS} prices[p] * Batches[p]
  - sum {m in MACHINES, p in PARTS}
        machine_costs[m] * time_required[m,p] * Batches[p]
  - sum {p in PARTS}
        machine_costs[1] * setup_time[p] * SetupFlags[p];

# 3. Replace all constraints:
subject to Machine1Capacity:
    sum {p in PARTS} time_required[1,p] * Batches[p]
  + sum {p in PARTS} setup_time[p] * SetupFlags[p]
    <= availability[1];

subject to OtherMachineCapacity {m in MACHINES: m >= 2}:
    sum {p in PARTS} time_required[m,p] * Batches[p]
    <= availability[m];

subject to SetupLink {p in PARTS}:
    time_required[1,p] * Batches[p] <= availability[1] * SetupFlags[p];",completed,2,1,VAR-INDEX-SET,1,2,11,2,1,3,2,6,2,1,3,0,-5,0,0,0,FALSE
55,run_3,optimal,optimal,7120,479080,66.28651685,MODEL-FORMULATION-MISMATCH,,multiple,"To correct the fundamental formulation error, the variables, objective, and constraints of the generated model must be replaced to match the logic of the reference model. Replace the entire block from `var Produce` to the end of the model with the following:

# --- VARIABLES ---
var Batches {p in PARTS} >= 0;
var Setup {p in PARTS} binary;

# --- OBJECTIVE FUNCTION ---
maximize Total_Profit:
    sum {p in PARTS} prices[p] * Batches[p]
  - sum {m in MACHINES, p in PARTS}
        machine_costs[m] * time_required[m,p] * Batches[p]
  - sum {p in PARTS}
        machine_costs[1] * setup_time[p] * Setup[p];

# --- CONSTRAINTS ---
subject to Machine_Availability_M1:
    sum {p in PARTS} time_required[1,p] * Batches[p]
  + sum {p in PARTS} setup_time[p] * Setup[p]
    <= availability[1];

subject to Machine_Availability_General {m in MACHINES: m > 1}:
    sum {p in PARTS} time_required[m,p] * Batches[p]
    <= availability[m];

subject to Setup_Logic {p in PARTS}:
    time_required[1,p] * Batches[p] <= availability[1] * Setup[p];",completed,2,1,MODEL-FORMULATION-MISMATCH,1,2,11,2,1,3,2,6,2,1,3,0,-5,0,0,0,FALSE
55,run_4,optimal,optimal,7120,479080,66.28651685,VAR-INDEX-SET,OBJ-COEFF;CON-COEFF;CON-FAMILY-EXTRA,multiple,"# Replace variable declarations
# var NumBatches {m in MACHINES, p in PARTS} >= 0;
# var ProduceOnM1 {p in PARTS} binary;
var Batches {p in PARTS} >= 0;
var SetupFlags {p in PARTS} binary;

# Replace objective function
# maximize Total_Profit: ... (old objective) ...
maximize TotalProfit:
    sum {p in PARTS} prices[p] * Batches[p]
  - sum {m in MACHINES, p in PARTS}
        machine_costs[m] * time_required[m,p] * Batches[p]
  - sum {p in PARTS}
        machine_costs[1] * setup_time[p] * SetupFlags[p];

# Replace all constraints
# subject to Machine1_Availability: ...
# subject to Other_Machines_Availability {m in MACHINES: m > 1}: ...
# subject to Link_Production_To_Setup {p in PARTS: ...}: ...
# subject to No_Production_If_Time_Is_Zero {p in PARTS: ...}: ...
subject to Machine1Capacity:
    sum {p in PARTS} time_required[1,p] * Batches[p]
  + sum {p in PARTS} setup_time[p] * SetupFlags[p]
    <= availability[1];

subject to OtherMachineCapacity {m in MACHINES: m >= 2}:
    sum {p in PARTS} time_required[m,p] * Batches[p]
    <= availability[m];

subject to SetupLink {p in PARTS}:
    time_required[1,p] * Batches[p] <= availability[1] * SetupFlags[p];",completed,2,1,VAR-INDEX-SET,1,2,11,2,1,3,2,5,2,1,4,0,-6,0,0,1,FALSE
55,run_5,optimal,optimal,7120,479080,66.28651685,VAR-INDEX-SET,,multiple,"The model requires a structural change. First, replace the production variable 'var Produce {m in MACHINES, p in PARTS} >= 0;' with 'var Batches {p in PARTS} >= 0;'. Then, update the objective function and all constraints to use 'Batches[p]' in a manner consistent with the reference model, ensuring that costs and resource usage for a part are summed across all machines for each unit of 'Batches[p]'.",completed,1,1,VAR-INDEX-SET,1,2,11,2,1,3,2,8,2,1,3,0,-3,0,0,0,FALSE
57,run_2,optimal,unknown,290,,,DATA-INDEX-MISSING,,data,Replace `set PROJECTS := 1..5;` with `set PROJECTS := 1 2 3 4 5;` and replace `set CONSULTANTS := 1..3;` with `set CONSULTANTS := 1 2 3;`. Preserve the generated model logic. Restore the final terminators in the standalone exported files.,completed,1,5,DATA-INDEX-MISSING,1,2,3,2,1,2,2,3,2,1,2,0,0,0,0,0,TRUE
58,run_2,optimal,unknown,2280,,,DATA-SYNTAX-ERROR,,data,"In the generated data.dat file, remove the commas that separate the slices of the `processing_time` parameter. For example, change `scan 6 18 , [2,*,*]:` to `scan 6 18 [2,*,*]:`.",completed,1,1,DATA-SYNTAX-ERROR,1,3,4,1,1,2,3,3,1,1,2,0,-1,0,0,0,FALSE
6,run_1,optimal,optimal,0.111111111,0.105263158,0.052631579,DATA-PARAM-MAP,,data,"In the generated data file, change 'param TotalTime := 20' to 'param TotalTime := 19;'",completed,1,1,DATA-PARAM-MAP,1,2,5,4,1,8,2,5,4,1,8,0,0,0,0,0,FALSE
6,run_2,optimal,optimal,0.111111111,0.105263158,0.052631579,CON-TERM-EXTRA,DATA-PARAM-MAP,multiple,"In the generated model file, change the `Position_Update` constraint to `subject to Position_Update {t in TIME_STEPS}: p[t+1] = p[t] + v[t];`. In the generated data file, change `param TotalTime := 20;` to `param TotalTime := 19;`.",completed,1,1,CON-TERM-EXTRA,1,2,5,4,1,8,2,5,4,1,8,0,0,0,0,0,FALSE
6,run_3,optimal,optimal,0.111111111,0.105263158,0.052631579,CON-COEFF,DATA-PARAM-MAP,multiple,"In the generated data file, change `param TotalTime := 20;` to `param TotalTime := 19;`. In the generated model file, modify the `Position_Update` constraint to `subject to Position_Update {t in CONTROL_STEPS}: position[t+1] = position[t] + velocity[t];`.",completed,1,1,CON-COEFF,1,2,5,4,1,8,2,5,4,1,8,0,0,0,0,0,FALSE
6,run_4,optimal,optimal,0.111111111,0.105263158,-0.052631579,DATA-PARAM-MAP,CON-COEFF,multiple,"In the model file, replace the 'Position_Update' constraint with:
subject to Position_Update {t in TIME_FOR_DYNAMICS}:
Position[t+1] = Position[t] + Velocity[t];

In the data file, replace the 'TotalTime' parameter assignment with:
param TotalTime := 19;",completed,2,1,DATA-PARAM-MAP,1,2,5,4,1,8,3,5,4,1,8,1,0,0,0,0,FALSE
6,run_5,optimal,optimal,0.111111111,0.105263158,-0.052631579,DATA-PARAM-MAP,,data,param TotalTime := 19;,completed,1,1,DATA-PARAM-MAP,1,2,5,4,1,8,2,5,4,1,8,0,0,0,0,0,FALSE
60,run_1,optimal,unknown,45,,,MODEL-UNDECLARED-SYMBOL,MODEL-COMPONENT-MISMATCH,multiple,"To make the model compatible with the reference data, replace the `set WIDTHS;` and `set PATTERNS;` declarations with the following block:
param M > 0, integer;
set WIDTHS := 1..M;
param N > 0, integer;
set PATTERNS := 1..N;
param large_roll_width > 0;
param roll_width_options {j in WIDTHS} > 0;",completed,1,1,MODEL-UNDECLARED-SYMBOL,1,2,6,1,1,1,2,2,1,1,1,0,-4,0,0,0,FALSE
60,run_2,optimal,unknown,45,,,DATA-INDEX-MISSING,,data,Replace `set PATTERNS := 1..49;` with an explicit enumeration of integer pattern identifiers 1 through 49 so the PATTERNS set matches the row indices in `pattern`.,completed,1,5,DATA-INDEX-MISSING,1,2,6,1,1,1,2,4,1,1,1,0,-2,0,0,0,TRUE
60,run_3,optimal,unknown,45,,,DATA-INDEX-MISSING,,data,Replace `set PATTERNS := 1..49;` with an explicit enumeration of integer pattern identifiers 1 through 49 so the PATTERNS set matches the row indices in `patterns`.,completed,1,5,DATA-INDEX-MISSING,1,2,6,1,1,1,2,4,1,1,1,0,-2,0,0,0,TRUE
60,run_4,optimal,unknown,45,,,DATA-INDEX-MISSING,,data,"Replace both `set PATTERNS := 1..49;` and `set ROLL_TYPES := 1..4;` with explicit integer members 1 through 49 and 1 through 4, respectively, so both set domains match the row and column indices in `patterns` and the indices in `demands` and `roll_width_options`.",completed,1,5,DATA-INDEX-MISSING,1,2,6,1,1,1,2,4,1,1,1,0,-2,0,0,0,TRUE
60,run_5,optimal,unknown,45,,,MODEL-COMPONENT-MISMATCH,DATA-PARAM-MAP,data,"param large_roll_width := 70;
param M := 4;
param N := 49;
param roll_width_options :=
1 17
2 14
3 11
4 8.5
;
param demands :=
1 40
2 65
3 80
4 75
;
param patterns : 1 2 3 4 :=
1   4 0 0 0
2   3 1 0 0
3   3 0 1 0
4   2 2 0 0
5   3 0 0 2
6   2 1 2 0
7   2 1 1 1
8   2 1 0 2
9   2 0 3 0
10  2 0 2 1
11  2 0 1 2
12  1 3 1 0
13  1 3 0 1
14  1 2 2 0
15  1 2 1 1
16  1 2 0 2
17  1 1 3 0
18  0 5 0 0
19  0 4 1 0
20  0 4 0 1
21  0 3 2 0
22  2 0 0 4
23  1 1 2 2
24  1 1 1 3
25  1 1 0 4
26  1 0 4 1
27  1 0 3 2
28  1 0 2 3
29  1 0 1 4
30  0 3 1 2
31  0 3 0 3
32  0 2 3 1
33  0 2 2 2
34  0 2 1 3
35  0 2 0 4
36  0 1 5 0
37  0 1 4 1
38  0 1 3 2
39  0 0 6 0
40  0 0 5 1
41  1 0 0 6
42  0 1 2 4
43  0 1 1 5
44  0 1 0 6
45  0 0 4 3
46  0 0 3 4
47  0 0 2 5
48  0 0 1 6
49  0 0 0 8
;",completed,3,1,MODEL-COMPONENT-MISMATCH,1,2,6,1,1,1,0,0,0,0,0,-2,-6,-1,-1,-1,FALSE
9,run_1,optimal,optimal,118,126,0.06779661,VAR-INDEX-SET,OBJ-SENSE,multiple,"In the generated model, change `set VALUES = 1..K;` to `set VALUES = 0..K;`. Also, activate the correct objective by changing `maximize Max_Fourth_Moment:` to `#maximize Max_Fourth_Moment:` and `#minimize Min_Fourth_Moment:` to `minimize Min_Fourth_Moment:`.",completed,1,1,VAR-INDEX-SET,1,1,5,1,1,3,1,3,1,1,3,0,-2,0,0,0,FALSE
9,run_2,optimal,optimal,118,126,0.06779661,VAR-INDEX-SET,,indexing,"In the generated model, change `set VALUES := 1..K;` to `set VALUES := 0..K;`.",completed,1,1,VAR-INDEX-SET,1,1,5,1,1,3,1,3,1,1,3,0,-2,0,0,0,FALSE
9,run_3,optimal,optimal,118,126,0.06779661,VAR-INDEX-SET,,indexing,"In the generated model, change ""set VALUES := 1..K;"" to ""set VALUES := 0..K;"".",completed,1,1,VAR-INDEX-SET,1,1,5,1,1,3,1,3,1,2,3,0,-2,0,1,0,FALSE
9,run_4,optimal,optimal,118,126,0.06779661,VAR-INDEX-SET,,indexing,"In the generated model, change the line 'set VALUES := 1..K;' to 'set VALUES := 0..K;'.",completed,1,1,VAR-INDEX-SET,1,1,5,1,1,3,1,3,1,2,3,0,-2,0,1,0,FALSE
9,run_5,optimal,optimal,118,126,0.06779661,VAR-INDEX-SET,,indexing,"--- a/model.ampl
+++ b/model.ampl
@@ -3,7 +3,7 @@
 # K is the maximum value for the discrete random variable Z
 param K integer > 0;
 # The set of possible values for Z, from 1 to K
-set VALUES := 1..K;
+set VALUES := 0..K;
 # PARAMETERS
 # The expected value (first moment) of Z
 param ExpectedZ;",completed,1,1,VAR-INDEX-SET,1,1,5,1,1,3,1,3,1,1,3,0,-2,0,0,0,FALSE
